pmc_id,title,hit_type,risk_class,context
11927154,Elucidating the Role of LINC01980 in Laryngeal Cancer: From Expression Profiling to Regulatory Network Prediction.,exact_alias,exact_alias_and_escc_in_same_article_not_near,"2, ULBP1, IGFL2, NELL2, CHIT1, PCSK9, LAMA3, SLC11A1, OASL, MMP1, CBX2, COL8A1, MMP12, HMGA2, EMX1, ISG15, ADAMTS12, AMTN, MMP11, CPA6, XCL1, PLPP4, ZNF695, NXPH4, ARSI, PDPN, SDS, COL3A1, LUM, KREMEN2, SYNDIG1, ALOXE3, TMEM158, ZNF114, MMP3, IGF2BP2, SERPINH1, PNPLA3, FAP, BST2, INHBA, NTRK2, IFI6, LOXL2, POSTN, CYP27B1, POTEF, TREM2, CPXM1, LCE3D, HOXD10, RAB3B, TSPAN10, WNT2, CSMD2, GRIN2D, STEAP1B, P3H2, SCN2A, GPRIN1, CNTN1, KCNG3,"
11843188,"The roles and functions of TMEM protein family members in cancers, cardiovascular and kidney diseases (Review).",exact_alias,exact_alias_and_escc_in_same_article_not_near,"gulation of downstream genes c-Myc and cyclin-D1 of the Wnt signaling pathway, which can promote the proliferation and colony formation of cancer cells, and also re-sensitize cells to cisplatin ( 41 ). The expression of TMEM158 in ovarian and pancreatic cancer is increased. Knockdown of TMEM158 would significantly inhibit the proliferation of ovarian cancer cells by curbing the TGF-β signaling pathway, and also obviously inhibit cell ad"
11843188,"The roles and functions of TMEM protein family members in cancers, cardiovascular and kidney diseases (Review).",exact_alias,exact_alias_and_escc_in_same_article_not_near,"g pathway, which can promote the proliferation and colony formation of cancer cells, and also re-sensitize cells to cisplatin ( 41 ). The expression of TMEM158 in ovarian and pancreatic cancer is increased. Knockdown of TMEM158 would significantly inhibit the proliferation of ovarian cancer cells by curbing the TGF-β signaling pathway, and also obviously inhibit cell adhesion by downregulating the expression of intercellular adhesion mo"
11843188,"The roles and functions of TMEM protein family members in cancers, cardiovascular and kidney diseases (Review).",exact_alias,exact_alias_and_escc_in_same_article_not_near,"ells by curbing the TGF-β signaling pathway, and also obviously inhibit cell adhesion by downregulating the expression of intercellular adhesion molecule-1 (ICAM-1) and vascular cell adhesion molecule-1 (VCAM-1) ( 42 ). TMEM158 enhances the proliferation, migration and invasion of pancreatic cancer cells by activating TGF-β1 and PI3K/AKT signaling pathways to accelerate cell cycle, EMT and MMP-2/9 productions ( 43 ). TMEM97 is a conserv"
11843188,"The roles and functions of TMEM protein family members in cancers, cardiovascular and kidney diseases (Review).",exact_alias,exact_alias_and_escc_in_same_article_not_near," tumors: TMEM17 in glioblastoma ( 33 ), TMEM45A in breast and liver cancer ( 35 ) and ovarian cancer ( 36 ); TMEM45B in GC ( 37 ) and osteosarcoma ( 38 ); TMEM88 in NSCLC ( 39 ), breast ( 40 ) and ovarian cancer ( 41 ); TMEM158 in ovarian ( 42 ) and pancreatic cancer ( 43 ); TMEM97 in GC ( 44 ), breast ( 45 ) and colon cancer ( 46 ). They promote proliferation, invasion and metastasis of tumor cells. Among these TMEM proteins whose expr"
11843188,"The roles and functions of TMEM protein family members in cancers, cardiovascular and kidney diseases (Review).",exact_alias,exact_alias_and_escc_in_same_article_not_near,"nset or progression. For example, they exert their functions in promoting tumor, inhibiting tumor and heterogeneity in the development of neoplasms through different signaling pathways: TMEM17, TMEM45A, TMEM45B, TMEM88, TMEM158 and TMEM97 can mediate the proliferation, adhesion and invasion of various tumors, even affect the chemosensitivity. The TMEM protein family is also involved in the pathogenesis and progression of cardiovascular "
11912080,The emerging role of transmembrane proteins in tumorigenesis and therapy.,exact_alias,exact_alias_and_escc_in_same_article_not_near," as cell adhesion ( 75 ). Cell adhesion is often attenuated in cancer cells, leading to the breakdown of normal cellular behavior and the destruction of histological structure ( 76 ). In ovarian cancer, the knockdown of TMEM158 renders the downregulation of intercellular adhesion molecule 1 (ICAM1) and vascular cell adhesion molecule 1 (VCAM1), causing the inhibition of cell adhesion ( 77 ). The depletion of TMEM45A decreases the expres"
11912080,The emerging role of transmembrane proteins in tumorigenesis and therapy.,exact_alias,exact_alias_and_escc_in_same_article_not_near,"n and metastasis of breast cancer cells ( 82 ). Moreover, targeting TMEM116 by CRISPR-Cas9 technology can reduce the migration and invasion of lung cancer cells by PDK1/AKT/FOXO3A/TAp63 axis in vitro and in vivo ( 83 ). TMEM158 is highly expressed in gastric adenocarcinoma, glioma and breast cancer, and its expression level is closely related to the EMT process ( 81 , 84 , 85 ). The knockdown of TMEM158 in breast cancer cells alters the"
11912080,The emerging role of transmembrane proteins in tumorigenesis and therapy.,exact_alias,exact_alias_and_escc_in_same_article_not_near,"/TAp63 axis in vitro and in vivo ( 83 ). TMEM158 is highly expressed in gastric adenocarcinoma, glioma and breast cancer, and its expression level is closely related to the EMT process ( 81 , 84 , 85 ). The knockdown of TMEM158 in breast cancer cells alters their morphology, with cells becoming shorter and rounder and exhibiting epithelioid features. However, the overexpression of TMEM158 alters their morphology, elongates the cells, an"
11912080,The emerging role of transmembrane proteins in tumorigenesis and therapy.,exact_alias,exact_alias_and_escc_in_same_article_not_near,"d to the EMT process ( 81 , 84 , 85 ). The knockdown of TMEM158 in breast cancer cells alters their morphology, with cells becoming shorter and rounder and exhibiting epithelioid features. However, the overexpression of TMEM158 alters their morphology, elongates the cells, and participates in the EMT process, thereby promoting tumor migration, invasion, and metastasis ( 81 ). In addition, TMEM158 regulates the EMT of glioma cells by act"
11912080,The emerging role of transmembrane proteins in tumorigenesis and therapy.,exact_alias,exact_alias_and_escc_in_same_article_not_near,"elioid features. However, the overexpression of TMEM158 alters their morphology, elongates the cells, and participates in the EMT process, thereby promoting tumor migration, invasion, and metastasis ( 81 ). In addition, TMEM158 regulates the EMT of glioma cells by activating the STAT3 signaling ( 84 ). In gastric adenocarcinoma, TMEM158 directly interacts with Twist-related protein 1 (TWIST1) to activate the PI3K/AKT signaling pathway, "
12883345,Novel anti-tumor strategies: targeting the crosstalk between cancer stem cells and cancer-associated fibroblasts to resist drug resistance.,exact_alias,exact_alias_and_escc_in_same_article_not_near,"their proximity to tumor-derived hypoxic regions. They also express genes associated with proliferation, migration, and metastasis, including PDPN , MME (encoding CD10), 5′-nucleotidase ecto ( NT5E , encoding for CD73), transmembrane protein 158 ( TMEM158 ), N-myc downstream regulated 1 ( NDRG1 ), and factors such as enolase 1 ( ENO1 ) and glyceraldehyde-3-phosphate dehydrogenase ( GAPDH ) [ 28 ] . In 2024, Cords et al. reported lung-sp"
12883345,Novel anti-tumor strategies: targeting the crosstalk between cancer stem cells and cancer-associated fibroblasts to resist drug resistance.,exact_alias,exact_alias_and_escc_in_same_article_not_near,"ived hypoxic regions. They also express genes associated with proliferation, migration, and metastasis, including PDPN , MME (encoding CD10), 5′-nucleotidase ecto ( NT5E , encoding for CD73), transmembrane protein 158 ( TMEM158 ), N-myc downstream regulated 1 ( NDRG1 ), and factors such as enolase 1 ( ENO1 ) and glyceraldehyde-3-phosphate dehydrogenase ( GAPDH ) [ 28 ] . In 2024, Cords et al. reported lung-specific tCAFs defined by upre"
12883345,Novel anti-tumor strategies: targeting the crosstalk between cancer stem cells and cancer-associated fibroblasts to resist drug resistance.,exact_alias,exact_alias_and_escc_in_same_article_not_near," neutrophils associated with tumors in vivo and in vitro [ 82 ] Mouse Cxcl10 , Rsad2 , Ifit3 Tumor-like CAFs (tCAFs) Breast, lung, colon, head-and-neck, pancreatic cancer Human CAIX , ENO1 , GAPDH , MME , NDRG1 , PDPN , TMEM158 Promote tumor growth through angiogenesis [ 28 ] Reticular-like CAFs (rCAFs) Breast, lung, colon, head-and-neck, pancreatic cancer Human CCL19 , CCL21 Promote TLS formation and T cell homing [ 28 ] PDPN + CAFs (p"
12883345,Novel anti-tumor strategies: targeting the crosstalk between cancer stem cells and cancer-associated fibroblasts to resist drug resistance.,exact_alias,exact_alias_and_escc_in_same_article_not_near,/Sox10: SRY-Box transcription factor 10; SOX2: SRY-Box transcription factor 2; Sox9: SRY-Box transcription factor 9; Spry2: sprouty RTK signaling antagonist 2; STMN1: stathmin 1; Scrg1: stimulating retinoic acid gene 1; TMEM158: transmembrane protein 158; TUBA1B: tubulin alpha 1b; VEGF: vascular endothelial growth factor A; ZIP1/Zip1: zrt and irt like protein 1. MOLECULAR CROSSTALK BETWEEN CSCS AND CAFS MEDIATING DRUG RESISTANCE CSCs ac
12883345,Novel anti-tumor strategies: targeting the crosstalk between cancer stem cells and cancer-associated fibroblasts to resist drug resistance.,exact_alias,exact_alias_and_escc_in_same_article_not_near,RY-Box transcription factor 10; SOX2: SRY-Box transcription factor 2; Sox9: SRY-Box transcription factor 9; Spry2: sprouty RTK signaling antagonist 2; STMN1: stathmin 1; Scrg1: stimulating retinoic acid gene 1; TMEM158: transmembrane protein 158; TUBA1B: tubulin alpha 1b; VEGF: vascular endothelial growth factor A; ZIP1/Zip1: zrt and irt like protein 1. MOLECULAR CROSSTALK BETWEEN CSCS AND CAFS MEDIATING DRUG RESISTANCE CSCs activate CA
12274182,Role of exosomal non‑coding RNAs in cancer‑associated fibroblast‑mediated therapy resistance (Review).,exact_alias,exact_alias_and_escc_in_same_article_not_near,"llagen type I α2 chain), iCAFs (high expression of IL-6 and CD34), vascular CAFs (high expression of NOTCH3, collagen type XVIII α1 chain and melanoma cell adhesion molecule), tumor-like CAFs (expressing VEGFA, CD10 and transmembrane protein 158), antigen-presenting CAFs [expressing human leucocyte antigen (HLA)-DRA, HLA-DRB1 and CD74], and the relatively rare interferon-responsive CAFs, reticular-like CAFs and dividing CAFs. The goal o"
12505563,Emerging role of cancer-associated fibroblasts in the premetastatic niche.,exact_alias,manual_high_priority_exact_alias_escc_context,"mor antigens, ultimately leading to tumor cells evading immune surveillance [ 128 ]. tCAFs, whose gene expression profiles are highly similar to those of tumor cells, highly express markers such as CD10 (MME), CD73, and TMEM158 [ 97 ] (Fig. 3 D). CD73 is a 5′-nucleotidase that dephosphorylates AMP to adenosine. Adenosine inhibits immunity by promoting the amplification of Tregs and binding to A2A receptors on the surface of immune cells"
11137237,Exploring the diversity of cancer-associated fibroblasts: insights into mechanisms of drug resistance.,exact_alias,exact_alias_non_escc_or_review_context,"d: tumor-like CAFs (tCAFs) and reticular-like CAFs (rCAFs) ( Cords et al., 2023 ). The first population is characterized by elevated expression of proliferation, migration, and metastasis-associated genes ( PDPN , MME , TMEM158 , and NDRG1 ), while markers of the second population coincide with those of reticular fibroblasts in lymphoid tissues ( CCL21 and CCL19 ). Thus, the classification of CAFs remains complex, and the exact number o"
10118028,"Transcriptome analysis reveals differences in cell cycle, growth and migration related genes that distinguish fibroblasts derived from pre-invasive and invasive breast cancer.",exact_alias,exact_alias_and_escc_in_same_article_not_near,"downstream targets included: Hyaluronan synthases 1 and 2 (HAS1, HAS2), the E3 Ubiquitin Protein Ligase Homolog gene DTL, the serine protease inhibitor gene TFIP2, and the transmembrane protein and growth regulator gene TMEM158, which were also upregulated. Leucine Rich Repeat Neuronal 2 (LRRN2), a cell adhesion and signal transduction gene, was downregulated. Network 2 was primarily regulated by TNF and CD3E. TNF downstream targets inv"
10118028,"Transcriptome analysis reveals differences in cell cycle, growth and migration related genes that distinguish fibroblasts derived from pre-invasive and invasive breast cancer.",exact_alias,exact_alias_and_escc_in_same_article_not_near,"e networks, the increased expression of downstream genes was consistent with their predicted activation. These genes encoded intracellular proteins with the exceptions of TGFA, which encoded a soluble growth factor, and TMEM158, which encoded a transmembrane protein. Canonical signaling pathway analysis revealed that these genes were associated with pyrimidine deoxyribonucleotide de novo biosynthesis, breast cancer regulation by Stathmi"
10118028,"Transcriptome analysis reveals differences in cell cycle, growth and migration related genes that distinguish fibroblasts derived from pre-invasive and invasive breast cancer.",exact_alias,exact_alias_and_escc_in_same_article_not_near,"lemental Table 4 ). Of the 5 datasets examined, only the GSE9104 dataset generated by Finak et al. showed some agreement with the experimental dataset. The GSE9104 dataset revealed downregulation of SFRP1, TNFRSF21, and TMEM158 in IDC stroma vs. normal stroma, consistent with downregulation of these genes in IDC fibroblasts ( Supplemental Table 4 ). We then probed our experimental dataset for expression of significant stromal gene signa"
9952925,Evidence Based on an Integrative Analysis of Multi-Omics Data on METTL7A as a Molecular Marker in Pan-Cancer.,exact_alias,exact_alias_and_escc_in_same_article_not_near," EHHADH (r = 0.696) ( Supplementary Figure S3 ). For negative correlation ( Figure 7 C), the top 10 genes were C20orf141 (r = −0.458), TUBB3 (r = −0.444), CENPW (r = −0.429), PPP1R14B (r = −0.428), C4orf48 (r = −0.424), TMEM158 (r = −0.424), SH3BGRL3 (r = −0.423), NIPAL4 (r = −0.423), SPOCD1 (r = −0.423), and UBE2C (r = −0.421) ( Supplementary Figure S4 ). 3.8. DEGs between METTL7A High and Low Expression Groups in KIRC A total of 311 D"
9952925,Evidence Based on an Integrative Analysis of Multi-Omics Data on METTL7A as a Molecular Marker in Pan-Cancer.,exact_alias,exact_alias_and_escc_in_same_article_not_near,"es with METTL7A in KIRC were RBM47, TMEM192, SOWAHB, CAT, C11orf54, PANK1, ETFDH, ASB8, ABHD6, and EHHADH. The negative correlated top 10 co-expression genes with METTL7A were C20orf141, TUBB3, CENPW, PPP1R14B, C4orf48, TMEM158, SH3BGRL3, NIPAL4, SPOCD1, and UBE2C. Finally, we analyzed the DEGs between METTL7A high- and low-expression groups in KIRC, then performed GO functional enrichment and KEGG pathway analysis of the DEGs. This sug"
8641985,Identification of Differentially Expressed Genes Reveals BGN Predicting Overall Survival and Tumor Immune Infiltration of Gastric Cancer.,exact_alias,exact_alias_and_escc_in_same_article_not_near," found that 37 genes among these overlapped DEGs were differentially expressed in 4 datasets, including MFSD4A, ERO1B, DNER, CA9, TMED6, CPA2, GUCA2B, GKN1, CAPN13, MAMDC2, ZBTB16, MFAP2, BGN, THY1, THBS2, TIMP1, PRRX1, TMEM158, CLDN1, SALL4, SFRP4, TEAD4, RARRES1, CEMIP, EPHB2, CD300LF, PLPPR4, GREM1, FJX1, CHI3L1, IGF2BP3, WNT2, TREM1, CXCL9, CXCL8, and TREM2 ( Figure 1(e) ). 3.2. PPI Analysis of Differentially Expressed Genes in GC T"
8641985,Identification of Differentially Expressed Genes Reveals BGN Predicting Overall Survival and Tumor Immune Infiltration of Gastric Cancer.,exact_alias,exact_alias_and_escc_in_same_article_not_near,"28 ]. In our literature, we found a total of 37 DEGs in GC by analyzing 4 independent datasets, including MFSD4A, ERO1B, DNER, CA9, TMED6, CPA2, GUCA2B, FD, CAPN13, MAMDC2, ZBTB16, MFAP2, BGN, THY1, THBS2, TIMP1, PRRX1, TMEM158, CLDN1, SALL4, SFRP4, TEAD4, RARRES1, CEMIP, EPHB2, CD300LF, PLPPR4, GREM1, FJX1, CHI3L1, IGF2BP3, WNT2, TREM1, CXCL9, CXCL8, and TREM2. Of note, several of them had been implied in human cancers. For example, MF"
10217316,Identification of m7G-Related LncRNA Signature for Predicting Prognosis and Evaluating Tumor Immune Infiltration in Pancreatic Adenocarcinoma.,exact_alias,exact_alias_and_escc_in_same_article_not_near, cancer proliferation by activating the PI3K/Akt signaling pathway J. Exp. Clin. Cancer Res. 2019 38 497 10.1186/s13046-019-1470-y 31852504 PMC6921559 25. Fu Y. Yao N. Ding D. Zhang X. Liu H. Ma L. Shi W. Zhu C. Tang L. TMEM158 promotes pancreatic cancer aggressiveness by activation of TGFbeta1 and PI3K/AKT signaling pathway J. Cell Physiol. 2020 235 2761 2775 10.1002/jcp.29181 31531884 26. Zhao Z. Leister W.H. Robinson R.G. Barnett S.F
1208945,Tumor suppressor in lung cancer 1 (TSLC1) alters tumorigenic growth properties and gene expression.,ris1,ris1_only_noise_or_legacy_context,levance of the A549 and 12.2 cell lines. Conclusion Gene expression and cell cycle differences provide insights into potential downstream pathways of TSLC1 that mediate the suppression of tumor properties in A549 cells. RIS1 Ras-induced senescence NSCLC lung cancer A549 TSLC1 pmc-status-qastatus 0 pmc-status-live yes pmc-status-embargo no pmc-status-released yes pmc-prop-open-access yes pmc-prop-olf no pmc-prop-manuscript no pmc-prop-le
1208945,Tumor suppressor in lung cancer 1 (TSLC1) alters tumorigenic growth properties and gene expression.,ris1,ris1_only_noise_or_legacy_context,2 Protein Kinase v-ets erythroblastosis virus E26 oncogene homolog 2 ( ETS2 ) A549 qPCR 1.2+/-0.0 Ras-Induced Senescence [29] Metallothionein-II ( MTII ) 12.2 SH ND Ras-Induced Senescence [29] Ras induced senescence 1 ( RIS1 ) 12.2 SH/qPCR 80.2+/-62.3 Ras-Induced Senescence [29] Tissue inhibitor of metalloproteinase 1 ( TIMP1 ) 12.2 qPCR 2.2+/-0.1 Ras-Induced Senescence [29] CAAT box general (CBF) 12.2 TS 2.5 Transcription Factor CCAAT 
1208945,Tumor suppressor in lung cancer 1 (TSLC1) alters tumorigenic growth properties and gene expression.,ris1,ris1_only_noise_or_legacy_context,"ochondrial genes were down-regulated in 12.2 (Table 3 ). The genes that were most highly up-regulated with the restoration of TSLC1 expression in 12.2 cells were the candidate tumor suppressor Ras-induced senescence 1 ( RIS1 ), metallothionein 1G ( MT1G ) and metallothionein 1E ( MT1E ). Gene expression in tumor vs. normal tissue We compared gene expression in normal vs. tumor tissue to determine whether differences in 12.2 and A549 cel"
6291505,TMEM Proteins in Cancer: A Review.,exact_alias,exact_alias_and_escc_in_same_article_not_near,"EM family is a prominent group for cancer research. Furthermore, some of these proteins act as tumor suppressors (e.g., TMEM25, TMEM7) ( Zhou et al., 2007 ; Doolan et al., 2009 ) while others act as pro-oncogenes (e.g., TMEM158, TMEM14A…) ( Cheng et al., 2015 ; Zhang et al., 2016 ). This review aims to describe the implication of the TMEM proteins in cancer. Part 1: TMEMs as Tumor Suppressors Some TMEMs have been described in the litera"
6291505,TMEM Proteins in Cancer: A Review.,exact_alias,exact_alias_and_escc_in_same_article_not_near," survival, some of these proteins have been shown to be directly involved in tumor growth but the mechanisms by which they act are not always known. With an Identified Pathway The first protein described in this part is TMEM158, also called Ras-induced senescence 1 protein (RIS1). The gene coding for this protein is known to be upregulated during Ras-induced senescence in human diploid fibroblasts infected with rasV12-containing retrovi"
6291505,TMEM Proteins in Cancer: A Review.,exact_alias,exact_alias_and_escc_in_same_article_not_near,"d senescence 1 protein (RIS1). The gene coding for this protein is known to be upregulated during Ras-induced senescence in human diploid fibroblasts infected with rasV12-containing retrovirus ( Barradas et al., 2002 ). TMEM158 is overexpressed in Wilms tumors (also known as nephroblastoma) with somatic mutations in catenin beta-1 gene suggesting a relationship between the Ras and Wnt signaling pathways ( Zirn et al., 2006 ). TMEM158 is"
6291505,TMEM Proteins in Cancer: A Review.,exact_alias,exact_alias_and_escc_in_same_article_not_near,", 2002 ). TMEM158 is overexpressed in Wilms tumors (also known as nephroblastoma) with somatic mutations in catenin beta-1 gene suggesting a relationship between the Ras and Wnt signaling pathways ( Zirn et al., 2006 ). TMEM158 is also overexpressed in ovarian cancer in 84% of the 25 tumor samples which were analyzed. The involvement of TMEM158 in tumor growth has been studied in two ovarian cancer cell lines, HO-8910 and A2780. This pr"
6291505,TMEM Proteins in Cancer: A Review.,exact_alias,exact_alias_and_escc_in_same_article_not_near,"a-1 gene suggesting a relationship between the Ras and Wnt signaling pathways ( Zirn et al., 2006 ). TMEM158 is also overexpressed in ovarian cancer in 84% of the 25 tumor samples which were analyzed. The involvement of TMEM158 in tumor growth has been studied in two ovarian cancer cell lines, HO-8910 and A2780. This protein was evidenced to regulate cell proliferation, adhesion, and invasion. Furthermore, TMEM158 knockdown inhibited tu"
6291505,TMEM Proteins in Cancer: A Review.,ris1,exact_alias_and_escc_in_same_article_not_near," directly involved in tumor growth but the mechanisms by which they act are not always known. With an Identified Pathway The first protein described in this part is TMEM158, also called Ras-induced senescence 1 protein (RIS1). The gene coding for this protein is known to be upregulated during Ras-induced senescence in human diploid fibroblasts infected with rasV12-containing retrovirus ( Barradas et al., 2002 ). TMEM158 is overexpressed"
2965177,Ras-association domain family 1C protein promotes breast cancer cell migration and attenuates apoptosis.,exact_alias,exact_alias_and_escc_in_same_article_not_near,"or suppressor 1 (MTUSI) [ 28 ], ring finger protein 182 (RFN182) [ 29 ], SRY (sex determining region Y)-box 9 (SOX9) [ 30 ], sushi-repeat-containing protein, X-linked (SPRX) [ 31 ], transglutaminase 2 (TGM2) [ 32 ], and transmembrane protein 158 (TMEM158, also known as Ras-induced senescence 1(Ris-1)) [ 33 ]. RASSF1C also up-regulated several growth promoting genes that include apolipoprotein E (APOE) [ 34 ], carboxypeptidase E (CPE) [ "
2965177,Ras-association domain family 1C protein promotes breast cancer cell migration and attenuates apoptosis.,exact_alias,exact_alias_and_escc_in_same_article_not_near,"8 ], ring finger protein 182 (RFN182) [ 29 ], SRY (sex determining region Y)-box 9 (SOX9) [ 30 ], sushi-repeat-containing protein, X-linked (SPRX) [ 31 ], transglutaminase 2 (TGM2) [ 32 ], and transmembrane protein 158 (TMEM158, also known as Ras-induced senescence 1(Ris-1)) [ 33 ]. RASSF1C also up-regulated several growth promoting genes that include apolipoprotein E (APOE) [ 34 ], carboxypeptidase E (CPE) [ 35 ], chemokine (C-X-C moti"
2965177,Ras-association domain family 1C protein promotes breast cancer cell migration and attenuates apoptosis.,exact_alias,exact_alias_and_escc_in_same_article_not_near,"a-glutamyltransferase) 3 SRPX sushi-repeat-containing protein, X-linked -7.25 SAMD5 sterile alpha motif domain containing 5 -11.47 MAP1B microtubule-associated protein 1B -11.7 RNF182 ring finger protein 182 -13.8 TMEM8 transmembrane protein 158 -11.29 LDB2 LIM domain binding 2 -5.85 IGFBP3 insulin-like growth factor binding protein 3 -4.96 COL131 collagen, type XIII, alpha 1 -8.69 FRMDB FERM domain containing 4B -5.2 SOX9 SRY (sex dete"
2965177,Ras-association domain family 1C protein promotes breast cancer cell migration and attenuates apoptosis.,ris1,exact_alias_and_escc_in_same_article_not_near,"utic drug sensitivity, is epigenetically silenced in breast cancer Carcinogenesis 2008 29 510 518 10.1093/carcin/bgm280 18174247 Iglesias D Fernández-Peralta AM Nejda N Daimiel L Azcoita MM Oliart S González-Aguilera JJ RIS1, a gene with trinucleotide repeats, is a target in the mutator pathway of colorectal carcinogenesis Cancer Genet Cytogenet 2006 167 138 144 10.1016/j.cancergencyto.2005.12.002 16737913 Chen YC Pohl G Wang TL Morin P"
4524016,Overexpression of TMEM158 contributes to ovarian carcinogenesis.,exact_alias,exact_alias_non_escc_or_review_context,Exp. Clin. Cancer Res 618 jeccr Journal of Experimental & Clinical Cancer Research : CR 0392-9078 1756-9966 BMC PMC4524016 PMC4524016.1 4524016 4524016 26239324 10.1186/s13046-015-0193-y 193 1 Research Overexpression of TMEM158 contributes to ovarian carcinogenesis Cheng Zhongping mdcheng18@263.net Guo Jing Jingguojr@163.com Chen Li Lichenjr@163.com Luo Ning Ningluojr@163.com Yang Weihong Weihongyangjr@163.com Qu Xiaoyan Xiaoyanqujr@163
4524016,Overexpression of TMEM158 contributes to ovarian carcinogenesis.,exact_alias,exact_alias_non_escc_or_review_context,"rk is properly credited. The Creative Commons Public Domain Dedication waiver ( http://creativecommons.org/publicdomain/zero/1.0/ ) applies to the data made available in this article, unless otherwise stated. Background Transmembrane protein 158 (TMEM158) is a recently identified upregulated gene during Ras-induced senescence. Its association with various cancers has been recently reported. However, the expression and biological functio"
4524016,Overexpression of TMEM158 contributes to ovarian carcinogenesis.,exact_alias,exact_alias_non_escc_or_review_context,"e Creative Commons Public Domain Dedication waiver ( http://creativecommons.org/publicdomain/zero/1.0/ ) applies to the data made available in this article, unless otherwise stated. Background Transmembrane protein 158 (TMEM158) is a recently identified upregulated gene during Ras-induced senescence. Its association with various cancers has been recently reported. However, the expression and biological function of TMEM158 in ovarian can"
4524016,Overexpression of TMEM158 contributes to ovarian carcinogenesis.,exact_alias,exact_alias_non_escc_or_review_context,"membrane protein 158 (TMEM158) is a recently identified upregulated gene during Ras-induced senescence. Its association with various cancers has been recently reported. However, the expression and biological function of TMEM158 in ovarian cancer is still unclear. This study was aimed to elucidate the roles of TMEM158 in cell proliferation, adhesion and cell invasion of ovarian cancer cells. Methods We analyzed TMEM158 mRNA level in ovar"
4524016,Overexpression of TMEM158 contributes to ovarian carcinogenesis.,exact_alias,exact_alias_non_escc_or_review_context," senescence. Its association with various cancers has been recently reported. However, the expression and biological function of TMEM158 in ovarian cancer is still unclear. This study was aimed to elucidate the roles of TMEM158 in cell proliferation, adhesion and cell invasion of ovarian cancer cells. Methods We analyzed TMEM158 mRNA level in ovarian cancer tissues and adjacent no-tumorous tissues by real-time PCR. We then suppressed TM"
4524016,Overexpression of TMEM158 contributes to ovarian carcinogenesis.,ris1,exact_alias_non_escc_or_review_context,"in lung cancer 1 (TSLC1) alters tumorigenic growth properties and gene expression Mol Cancer 2005 4 28 10.1186/1476-4598-4-28 16083501 PMC1208945 10. Iglesias D Fernandez-Peralta AM Nejda N Daimiel L Azcoita MM Oliart S RIS1, a gene with trinucleotide repeats, is a target in the mutator pathway of colorectal carcinogenesis Cancer Genet Cytogenet 2006 167 2 138 44 10.1016/j.cancergencyto.2005.12.002 16737913 11. Verlinden I Janssens J Ra"
4524016,Overexpression of TMEM158 contributes to ovarian carcinogenesis.,ris1,exact_alias_non_escc_or_review_context,if 2000 33 5 261 74 10.1046/j.1365-2184.2000.00191.x 11063129 PMC6496592 19. Nieto M Barradas M Criado LM Flores JM Serrano M Llano E Normal cellular senescence and cancer susceptibility in mice genetically deficient in Ras-induced senescence-1 (Ris1) Oncogene 2007 26 12 1673 80 10.1038/sj.onc.1209978 16964279 20. Shi Y Massague J Mechanisms of TGF-beta signaling from cell membrane to the nucleus Cell 2003 113 6 685 700 10.1016/S0092-86
4524016,Overexpression of TMEM158 contributes to ovarian carcinogenesis.,ris1,exact_alias_non_escc_or_review_context,6/j.1365-2184.2000.00191.x 11063129 PMC6496592 19. Nieto M Barradas M Criado LM Flores JM Serrano M Llano E Normal cellular senescence and cancer susceptibility in mice genetically deficient in Ras-induced senescence-1 (Ris1) Oncogene 2007 26 12 1673 80 10.1038/sj.onc.1209978 16964279 20. Shi Y Massague J Mechanisms of TGF-beta signaling from cell membrane to the nucleus Cell 2003 113 6 685 700 10.1016/S0092-8674(03)00432-X 12809600 21.
7436114,MicroRNA-548ac induces apoptosis in laryngeal squamous cell carcinoma cells by targeting transmembrane protein 158.,exact_alias,exact_alias_non_escc_or_review_context,"74 1792-1082 Spandidos Publications PMC7436114 PMC7436114.1 7436114 7436114 32863902 10.3892/ol.2020.11930 OL-0-0-11930 1 Articles MicroRNA-548ac induces apoptosis in laryngeal squamous cell carcinoma cells by targeting transmembrane protein 158 Song Fucun Yang Yang Liu Jixiang Department of Otolaryngology Head and Neck Surgery, Tianjin Union Medical Center, Tianjin 300121, P.R. China Correspondence to : Dr Fucun Song, Department of Oto"
7436114,MicroRNA-548ac induces apoptosis in laryngeal squamous cell carcinoma cells by targeting transmembrane protein 158.,exact_alias,exact_alias_non_escc_or_review_context," and to determine the biomarker for the diagnosis and treatment of laryngeal cancer. Reverse transcription-quantitative PCR (RT-qPCR) and The Cancer Genome Atlas database analysis were used to confirm high expression of TMEM158 in laryngeal cancer. The effects of TMEM158 and miR-548ac was investigated through in vitro and in vivo assays (MTT assay, colony-formation assay, flow cytometry assay, western blotting and tumor xenograft assay)"
7436114,MicroRNA-548ac induces apoptosis in laryngeal squamous cell carcinoma cells by targeting transmembrane protein 158.,exact_alias,exact_alias_non_escc_or_review_context,"nosis and treatment of laryngeal cancer. Reverse transcription-quantitative PCR (RT-qPCR) and The Cancer Genome Atlas database analysis were used to confirm high expression of TMEM158 in laryngeal cancer. The effects of TMEM158 and miR-548ac was investigated through in vitro and in vivo assays (MTT assay, colony-formation assay, flow cytometry assay, western blotting and tumor xenograft assay). Luciferase reporter assay, western blottin"
